=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.1%         6.01
  E         8      49.1%         3.93
  LP-E      2      41.7%         0.83
  合计       22                   10.77  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     208    13.17   |##############################          |
     209    13.10   |#############################           |
     210    12.37   |############################            |
     211    12.07   |###########################             |
     212     1.47   |#                                       |
     213     5.32   |##########                              |
     214    13.40   |##############################          |
     215    11.73   |##########################              |
     216     8.10   |#################                       |
     217    12.73   |#############################           |
     218    12.77   |#############################           |
     219    14.45   |#################################       |
     220    12.54   |############################            |
     221    12.53   |############################            |
     222     2.31   |###                                     |
     223     5.35   |###########                             |
     224    13.27   |##############################          |
     225    13.17   |##############################          |
     226    13.23   |##############################          |
     227    14.93   |##################################      |
     228    13.97   |################################        |
     229    11.23   |#########################               |
     230    14.29   |################################        |
     231     6.08   |############                            |
     232     1.13   |                                        |
     233    13.80   |###############################         |
     234    13.10   |#############################           |
     235    13.34   |##############################          |
     236    14.18   |################################        |
     237    13.45   |##############################          |
     238    11.27   |#########################               |
     239    12.70   |############################            |
     240    14.10   |################################        |
     241     3.90   |#######                                 |
     242     5.19   |##########                              |
     243    13.10   |#############################           |
     244    13.78   |###############################         |
     245    13.50   |##############################          |
     246    13.87   |###############################         |
     247     9.43   |####################                    |
     248    12.77   |#############################           |
     249    13.12   |#############################           |
     250    12.34   |############################            |
     251     0.91   |                                        |
     252     9.12   |####################                    |
     253    13.45   |##############################          |
     254    14.02   |################################        |
     255    14.06   |################################        |
     256    14.86   |##################################      |
     257    13.84   |###############################         |
     258    13.68   |###############################         |
     259    14.45   |#################################       |
     260     0.98   |                                        |
     261     8.85   |###################                     |
     262    13.60   |###############################         |
     263    13.20   |##############################          |
     264    13.37   |##############################          |
     265    13.30   |##############################          |
     266    13.73   |###############################         |
     267    13.53   |##############################          |
     268    12.73   |#############################           |
     269     6.24   |#############                           |
     270     5.47   |###########                             |
     271    13.18   |##############################          |
     272    14.06   |################################        |
     273    14.18   |################################        |
     274    15.80   |####################################    |
     275    14.23   |################################        |
     276    15.75   |####################################    |
     277    13.39   |##############################          |
     278     6.13   |############                            |
     279     3.38   |######                                  |
     280    14.87   |##################################      |
     281     8.60   |##################                      |
     282    13.47   |##############################          |
     283    13.52   |##############################          |
     284    14.52   |#################################       |
     285    11.97   |###########################             |
     286    11.00   |########################                |
     287     6.22   |#############                           |
     288     2.04   |###                                     |
     289    11.95   |###########################             |
     290     9.10   |####################                    |
     291     9.60   |#####################                   |
     292    11.43   |#########################               |
     293     8.29   |##################                      |
     294     6.82   |##############                          |
     295     1.10   |                                        |
     296    10.00   |######################                  |
     297    11.68   |##########################              |
     298    12.37   |############################            |
     299    11.17   |#########################               |
     300    11.34   |#########################               |
     301    11.41   |#########################               |
     302     6.02   |############                            |
     303     1.13   |                                        |
     304    10.90   |########################                |
     305    12.58   |############################            |
     306    10.42   |#######################                 |
     307    13.02   |#############################           |
     308    10.20   |######################                  |
     309    10.50   |#######################                 |
     310    10.58   |#######################                 |
