=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.3%         6.04
  E         8      49.5%         3.96
  LP-E      2      40.4%         0.81
  合计       22                   10.80  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     207    13.47   |###############################         |
     208     4.82   |##########                              |
     209     1.20   |                                        |
     210    15.66   |#####################################   |
     211    12.17   |############################            |
     212    13.55   |###############################         |
     213    12.57   |#############################           |
     214    12.90   |##############################          |
     215    12.60   |#############################           |
     216    11.83   |###########################             |
     217     9.53   |#####################                   |
     218     1.25   |#                                       |
     219    10.17   |#######################                 |
     220    14.20   |#################################       |
     221    13.67   |################################        |
     222    11.40   |##########################              |
     223    13.37   |###############################         |
     224    12.75   |#############################           |
     225    12.83   |##############################          |
     226    13.82   |################################        |
     227     1.40   |#                                       |
     228     5.22   |###########                             |
     229    13.33   |###############################         |
     230    13.14   |##############################          |
     231    13.88   |################################        |
     232    12.73   |#############################           |
     233    13.00   |##############################          |
     234    13.35   |###############################         |
     235    12.43   |#############################           |
     236    10.50   |########################                |
     237     1.42   |#                                       |
     238    13.37   |###############################         |
     239    13.07   |##############################          |
     240    14.02   |#################################       |
     241    13.60   |###############################         |
     242    13.67   |################################        |
     243    13.90   |################################        |
     244    13.33   |###############################         |
     245    12.82   |##############################          |
     246     1.51   |#                                       |
     247     6.48   |##############                          |
     248    13.94   |################################        |
     249    15.55   |####################################    |
     250    10.63   |########################                |
     251    14.70   |##################################      |
     252    13.49   |###############################         |
     253    13.14   |##############################          |
     254    14.50   |##################################      |
     255     5.30   |###########                             |
     256     1.27   |#                                       |
     257    15.18   |###################################     |
     258    14.05   |#################################       |
     259    13.91   |################################        |
     260    13.48   |###############################         |
     261    13.86   |################################        |
     262    14.79   |##################################      |
     263    13.97   |################################        |
     264     9.75   |######################                  |
     265     1.03   |                                        |
     266    10.43   |########################                |
     267    14.20   |#################################       |
     268    14.53   |##################################      |
     269    13.62   |################################        |
     270    15.13   |###################################     |
     271    13.68   |################################        |
     272    11.20   |#########################               |
     273    14.42   |##################################      |
     274     7.29   |################                        |
     275     3.63   |#######                                 |
     276    12.68   |#############################           |
     277    15.06   |###################################     |
     278    13.39   |###############################         |
     279    14.16   |#################################       |
     280    14.10   |#################################       |
     281    11.70   |###########################             |
     282     9.00   |####################                    |
     283     5.23   |###########                             |
     284     3.40   |######                                  |
     285    12.14   |############################            |
     286     9.46   |#####################                   |
     287     9.27   |#####################                   |
     288    10.40   |#######################                 |
     289     9.13   |####################                    |
     290     6.58   |##############                          |
     291     1.07   |                                        |
     292    12.67   |#############################           |
     293     9.87   |######################                  |
     294    12.08   |############################            |
     295    10.41   |########################                |
     296     9.36   |#####################                   |
     297    11.00   |#########################               |
     298    11.07   |#########################               |
     299     2.26   |###                                     |
     300     4.62   |#########                               |
     301    12.50   |#############################           |
     302    11.78   |###########################             |
     303    10.15   |#######################                 |
     304    10.53   |########################                |
     305    10.20   |#######################                 |
     306    10.37   |#######################                 |
     307    11.07   |#########################               |
     308     3.67   |#######                                 |
     309     4.73   |#########                               |
     310    10.50   |########################                |
     311     9.12   |####################                    |
     312     7.88   |#################                       |
     313    10.25   |#######################                 |
     314    11.94   |###########################             |
     315     9.66   |######################                  |
     316    10.97   |#########################               |
     317    12.11   |############################            |
     318     1.12   |                                        |
     319     5.99   |############                            |
     320    12.93   |##############################          |
     321    13.11   |##############################          |
     322    11.10   |#########################               |
     323    12.93   |##############################          |
     324    12.64   |#############################           |
     325    11.47   |##########################              |
     326    11.17   |#########################               |
     327     1.64   |##                                      |
     328     7.13   |###############                         |
     329    12.19   |############################            |
     330    12.04   |############################            |
     331    11.87   |###########################             |
     332     8.37   |##################                      |
     333    12.52   |#############################           |
     334    12.29   |############################            |
     335    12.63   |#############################           |
     336     8.20   |##################                      |
     337     1.35   |#                                       |
     338     8.55   |###################                     |
     339    14.65   |##################################      |
     340    14.28   |#################################       |
     341    14.70   |##################################      |
     342    12.20   |############################            |
     343    13.90   |################################        |
     344    10.70   |########################                |
     345    15.52   |####################################    |
     346     3.60   |#######                                 |
     347     6.14   |#############                           |
     348    12.90   |##############################          |
     349    12.57   |#############################           |
     350    11.87   |###########################             |
     351    13.20   |##############################          |
     352    11.67   |###########################             |
     353    12.50   |#############################           |
     354    10.87   |#########################               |
     355    11.50   |##########################              |
     356     1.57   |#                                       |
     357     9.29   |#####################                   |
     358    12.50   |#############################           |
     359    12.84   |##############################          |
     360    14.73   |##################################      |
     361    13.80   |################################        |
     362    13.55   |###############################         |
     363    13.87   |################################        |
     364    12.70   |#############################           |
     365     5.37   |###########                             |
     366     4.54   |#########                               |
     367    15.92   |#####################################   |
     368    12.98   |##############################          |
     369    14.50   |##################################      |
     370    13.81   |################################        |
     371    14.55   |##################################      |
     372    15.02   |###################################     |
     373    13.97   |################################        |
     374    14.95   |###################################     |
     375    13.81   |################################        |
     376     3.57   |######                                  |
     377     4.02   |########                                |
     378    14.65   |##################################      |
     379    16.25   |######################################  |
     380    13.33   |###############################         |
     381    14.21   |#################################       |
     382    14.57   |##################################      |
     383    15.04   |###################################     |
     384    15.59   |####################################    |
     385    15.20   |###################################     |
     386    10.29   |#######################                 |
     387     4.50   |#########                               |
     388    10.97   |#########################               |
     389    15.03   |###################################     |
     390    13.41   |###############################         |
     391    14.28   |#################################       |
     392    13.85   |################################        |
     393    13.50   |###############################         |
     394    13.37   |###############################         |
     395    13.69   |################################        |
     396     0.93   |                                        |
     397     9.47   |#####################                   |
     398    10.97   |#########################               |
     399    15.10   |###################################     |
     400    13.10   |##############################          |
     401    13.95   |################################        |
     402    12.97   |##############################          |
     403    14.25   |#################################       |
     404    14.07   |#################################       |
     405     1.17   |                                        |
     406     7.97   |#################                       |
     407    14.57   |##################################      |
     408     9.57   |#####################                   |
     409    14.87   |###################################     |
     410    14.40   |#################################       |
     411    14.00   |################################        |
     412    13.77   |################################        |
